ndvi_past,ndvi_recent
-0.010526315734072023,-0.13205593942615998
-0.026737967771454717,-0.14800674486507476
-0.028846153707470415,-0.1965002466689894
-0.02857142843537415,-0.15976460631124378
-0.030303030149984696,-0.13978916286116022
-0.030303030149984696,-0.2320350197814206
-0.046632124110714386,-0.2365436022204458
-0.046632124110714386,-0.2437920304599091
-0.046632124110714386,-0.3004104709853064
-0.031249999837239584,-0.3117894600972276
-0.026178010334146542,-0.2929906043099883
-0.02645502631505277,-0.3045581447708608
-0.026178010334146542,-0.31233994516818914
-0.010416666612413195,-0.17659737548851182
-0.010416666612413195,-0.29697523479397736
-0.025380710531062382,-0.28584660582600113
-0.025906735617063546,-0.18581687766883595
-0.010416666612413195,-0.27388213191947536
-0.02040816316118284,-0.215126801847131
-0.030303030149984696,-0.18278756908521082
-0.04999999975,-0.24792048055026744
-0.06122448948354852,-0.28412224759069205
-0.061855669784249126,-0.22441552319947278
-0.06122448948354852,-0.3562652642463092
-0.06249999967447917,-0.23340640649999028
-0.11111111068539804,-0.3987642698520891
-0.11111111068539804,-0.40771445870011125
-0.1119691115367988,-0.3094584574195588
-0.11284046648700208,-0.3129756012798699
-0.11026615927655453,-0.40047279062597246
-0.10447761155045668,-0.25645264652869393
-0.11194029808977501,-0.3897401047684798
-0.10606060565886134,-0.2655308165824721
-0.11284046648700208,-0.2185689768879595
-0.10236220432140865,-0.24917320397428544
-0.10156249960327149,-0.23723737084126245
-0.08593749966430664,-0.37915485599392795
-0.0632911389734551,-0.21570125491419395
-0.04522613042599934,-0.2987701420262412
-0.010752688114232859,-0.15106416164290098
0.005347593554290943,-0.2755564306472148
0.021505376228465718,-0.19898314423888264
0.021505376228465718,-0.09515621831264817
0.02127659563150747,-0.22128068499868464
0.02127659563150747,-0.2092462338696146
0.027322404222281944,-0.12605938341060466
0.027322404222281944,-0.2440229668861405
0.0276243092396447,-0.1696953498520783
0.0276243092396447,-0.25161062021715463
0.044444444197530866,-0.20187403573212692
0.044444444197530866,-0.12314954294606252
0.0276243092396447,-0.10998788500710283
0.0276243092396447,-0.22225528203350844
0.032967032785895425,-0.10122200718667222
0.02173913031663516,-0.13985073277818383
0.005405405376186998,-0.15258376663898987
-0.005347593554290943,-0.19525870139399748
0.0,-0.2634016168661084
0.0,-0.26398435914454776
-0.010526315734072023,-0.1432078246357034
-0.010638297815753735,-0.219263766073704
-0.010526315734072023,-0.16204556925554062
-0.010526315734072023,-0.2452109837973695
-0.010526315734072023,-0.13997204301459218
-0.026178010334146542,-0.30370329771888915
-0.026178010334146542,-0.31756719027195507
-0.029126213450843624,-0.14051432710610684
-0.028846153707470415,-0.22677353025323999
-0.03061224474177426,-0.3075253461509101
-0.03061224474177426,-0.23230980246416322
-0.030303030149984696,-0.3043083823021894
-0.046632124110714386,-0.1676058323760327
-0.04712041860146378,-0.2051475900849774
-0.03664921446780516,-0.3121320560958104
-0.025906735617063546,-0.22814165800848676
-0.025906735617063546,-0.1637858034693518
-0.026178010334146542,-0.18818290744311697
-0.010416666612413195,-0.22791847559289896
-0.010416666612413195,-0.24261161655432353
-0.025380710531062382,-0.1365024085816163
-0.0256410255095332,-0.13750305460302267
-0.010416666612413195,-0.2680760029948218
-0.020618556594749708,-0.14514935876549245
-0.030927834892124563,-0.1604709642618589
-0.04522613042599934,-0.33183278741175626
-0.06060606029996939,-0.32804332087962607
-0.061855669784249126,-0.2671039565729285
-0.06122448948354852,-0.21683599721452002
-0.061855669784249126,-0.16603031611746888
-0.11111111069958848,-0.33096234999880403
-0.11111111069958848,-0.35673938918462855
-0.11764705839100346,-0.34589419965018536
-0.11764705839100346,-0.3704033417499865
-0.11764705839100346,-0.32925102920552624
-0.10869565178008822,-0.32927644597535655
-0.11678832074164847,-0.3236678416242618
-0.11029411724156575,-0.23255471621840856
-0.11363636320592287,-0.39092658423267135
-0.10769230727810651,-0.2214607593279087
-0.10606060565886134,-0.22205863581501423
-0.09578544024603279,-0.3637992336559152
-0.06611570220613346,-0.27872941343923163
-0.04522613042599934,-0.14657610738066748
-0.010638297815753735,-0.1720139748848008
0.005181347123412709,-0.16424351191040487
0.005181347123412709,-0.2267850697846347
0.021052631468144047,-0.1586888803645633
0.021052631468144047,-0.1717754759247743
0.02127659563150747,-0.2312028982898076
0.03191489344726121,-0.17738297288629729
0.04864864838568298,-0.17760629945885906
0.0276243092396447,-0.11014859203944105
0.02793296073780469,-0.2690008494843304
0.0276243092396447,-0.19470054381856441
0.0276243092396447,-0.1397733197129825
0.02793296073780469,-0.2521810374367965
0.0276243092396447,-0.10725803258158448
0.02793296073780469,-0.16190402468744236
0.0276243092396447,-0.2611108199923297
0.005405405376186998,-0.2811700112167728
-0.005347593554290943,-0.1512346356563154
0.0,-0.15082742802314947
-0.010416666612413195,-0.2995411659459964
-0.010526315734072023,-0.256917654732935
-0.010526315734072023,-0.11984879375843004
-0.010526315734072023,-0.275205082959345
-0.010416666612413195,-0.16614109692991327
-0.025906735617063546,-0.28338380093933196
-0.025906735617063546,-0.21877664547478098
-0.025906735617063546,-0.1822783195572175
-0.024390243783462225,-0.19814776111734253
-0.02857142843537415,-0.19799399871834567
-0.031249999837239584,-0.21017377617793617
-0.03061224474177426,-0.21967472206308986
-0.03061224474177426,-0.26584368666966346
-0.03664921446780516,-0.3099930165950987
-0.036269429863888966,-0.3052112107991744
-0.031249999837239584,-0.2882578860657652
-0.031249999837239584,-0.3310140162734465
-0.030927834892124563,-0.19271227267056887
-0.030927834892124563,-0.23909262096921383
-0.0256410255095332,-0.2564540490600971
-0.026178010334146542,-0.1451346575119549
-0.025906735617063546,-0.15064563420472055
-0.0256410255095332,-0.16020986656676967
-0.010416666612413195,-0.19528900880252748
-0.026178010334146542,-0.31313662795416336
-0.030303030149984696,-0.26872337751038355
-0.04390243881023201,-0.24405274585359085
-0.06060606029996939,-0.3114709189515038
-0.06122448948354852,-0.23351898763422432
-0.061855669784249126,-0.30767779834321324
-0.06122448948354852,-0.2365620780778441
-0.09489051060258938,-0.31578644458535066
-0.10622710583799595,-0.39730615617054604
-0.10869565178008822,-0.3398698955288104
-0.1056338024449514,-0.3147885976618857
-0.09790209755978288,-0.3079809440734047
-0.09999999964285715,-0.21839783825660564
-0.10701106971582632,-0.21791179573912944
-0.10622710583799595,-0.23640598927158835
-0.10469314041627026,-0.24516294140520517
-0.10218978064894241,-0.2682878076213745
-0.09701492501113834,-0.31575262790682906
-0.08270676660636554,-0.25725325049023184
-0.06504065014211118,-0.19316760083988027
-0.05641025612097304,-0.23934445209201144
-0.02645502631505277,-0.3159851663200077
0.0,-0.1788844502916943
0.0,-0.2266325952125287
0.0,-0.22957504482585228
0.005291005263010554,-0.17362020674315348
0.02173913031663516,-0.24149556660792798
0.02173913031663516,-0.11493928925954316
0.032608695474952744,-0.08260321071195595
0.021978021857263618,-0.22987502265311088
0.021978021857263618,-0.2711244627486825
0.021978021857263618,-0.1311776188892219
0.02793296073780469,-0.2057044143275682
0.021978021857263618,-0.25537183443545175
0.027322404222281944,-0.2622653305394242
0.02793296073780469,-0.10877893601174513
0.0276243092396447,-0.1804400906341097
0.005405405376186998,-0.11731986251611361
-0.005405405376186998,-0.14717831138625373
-0.010526315734072023,-0.164295292253631
-0.010526315734072023,-0.263623693281829
-0.02645502631505277,-0.28919348190082533
-0.026178010334146542,-0.22334889889230844
-0.026178010334146542,-0.267401887363522
-0.025906735617063546,-0.2338548706386124
-0.0256410255095332,-0.1497036765866761
-0.0256410255095332,-0.31469457580268595
-0.025906735617063546,-0.1733613661572364
-0.023696682352148425,-0.3174181317280241
-0.028846153707470415,-0.1862417771509144
-0.031578947202216066,-0.25531098439864947
-0.031249999837239584,-0.3154671007035376
-0.031578947202216066,-0.2399977237794291
-0.03664921446780516,-0.28335951401577353
-0.035897435713346484,-0.13834457772792705
-0.031249999837239584,-0.1516375907378809
-0.030927834892124563,-0.1556112023888183
-0.030927834892124563,-0.2507389670200248
-0.030927834892124563,-0.2587505491102069
-0.030927834892124563,-0.18134745482336925
-0.030927834892124563,-0.31740798561186734
-0.0256410255095332,-0.3113427961918857
-0.0256410255095332,-0.2620160375176122
-0.025906735617063546,-0.1957615280647155
-0.025906735617063546,-0.1452413209690379
-0.04568527895591229,-0.2839036053780012
-0.05314009636164205,-0.29460079734215616
-0.06060606029996939,-0.2905264148903818
-0.06060606029996939,-0.3286463388583263
-0.06060606029996939,-0.20527236239292018
-0.061855669784249126,-0.3094774912228377
-0.08860759456283715,-0.3670469858987204
-0.08936170174739702,-0.33025384868318886
-0.09704641309263116,-0.295120673311553
-0.09311740852988903,-0.2929363317900769
-0.08661417288734578,-0.2886233227620053
-0.087999999648,-0.3685646799190946
-0.09311740852988903,-0.2317664352185798
-0.08593749966430664,-0.3163317524162011
-0.08593749966430664,-0.36985021169907006
-0.087999999648,-0.20588272192941953
-0.08661417288734578,-0.2833286455337662
-0.07999999968,-0.21530639195802792
-0.07359307327448886,-0.24997735096123283
-0.059405940299970594,-0.1722179006842263
-0.030927834892124563,-0.3069155726440476
-0.025906735617063546,-0.2755956372321164
-0.026178010334146542,-0.28351084376609986
-0.010416666612413195,-0.1883877778945553
-0.010309278297374854,-0.28670202234425873
0.0,-0.26915968047967054
0.0,-0.12938004220786095
0.01086956515831758,-0.09902204561728231
0.005464480844456389,-0.15181906453428395
0.005347593554290943,-0.09595028284840955
0.0055248618479289404,-0.2298004716839088
0.022222222098765433,-0.10119912591872904
0.005586592147560938,-0.144463231515778
0.02173913031663516,-0.2325490853829703
0.022222222098765433,-0.2708448534494044
0.005405405376186998,-0.10397641953770487
-0.010752688114232859,-0.21021082070314961
-0.010638297815753735,-0.2861739358247891
-0.010638297815753735,-0.16148931567952543
-0.026178010334146542,-0.20318703878259306
-0.031249999837239584,-0.2988718236411229
-0.031249999837239584,-0.30745355667318774
-0.031249999837239584,-0.2511027551180205
-0.031249999837239584,-0.23234789590775054
-0.030927834892124563,-0.29385733674082565
-0.03061224474177426,-0.15117949596993305
-0.030927834892124563,-0.2008432268888074
-0.028037383046554284,-0.31797210954953026
-0.024875621766787953,-0.2721458755361694
-0.025906735617063546,-0.2572280352580724
-0.025906735617063546,-0.3168574388746878
-0.02645502631505277,-0.19543611269489547
-0.03703703684107388,-0.23355490113134994
-0.03664921446780516,-0.23865457157886585
-0.02645502631505277,-0.3151705033578295
-0.026737967771454717,-0.15511280188009732
-0.03703703684107388,-0.2839645317757886
-0.03703703684107388,-0.24874361258385833
-0.02645502631505277,-0.19657179881409628
-0.026178010334146542,-0.3115131166800393
-0.025906735617063546,-0.28946750465590726
-0.025906735617063546,-0.14881918613114178
-0.025906735617063546,-0.13552029542021557
-0.031249999837239584,-0.1720081347805307
-0.05418719185129462,-0.3485091985400841
-0.052631578695542684,-0.28658384163518974
-0.06060606029996939,-0.18446243979404356
-0.0510204079029571,-0.30547600791009993
-0.06122448948354852,-0.1705289656955445
-0.061855669784249126,-0.25450628121296703
-0.0808080803999592,-0.2886958810847135
-0.0808080803999592,-0.37107066396774985
-0.08542713524910987,-0.3436413501092962
-0.08292682886377156,-0.2376503861815063
-0.07462686530036386,-0.2575926718058256
-0.08542713524910987,-0.24244202185321873
-0.08542713524910987,-0.37653775758625446
-0.08133971252947506,-0.2746136871331458
-0.08837209261222283,-0.33897075771609536
-0.08133971252947506,-0.18286621371800868
-0.08133971252947506,-0.24666679624166485
-0.08212560346799226,-0.24165328978130002
-0.0684931503721774,-0.3274895081572947
-0.06103286356322599,-0.21546641385053525
-0.05314009636164205,-0.19516587485170855
-0.04390243881023201,-0.31089722856504687
-0.04433497515105923,-0.28190940859190255
-0.02999999985,-0.24138991128394766
-0.02941176456170704,-0.1767822188905833
-0.02941176456170704,-0.30714053122352275
-0.024630541750588465,-0.28558143051384133
-0.024390243783462225,-0.18935161033100836
-0.025125628014444082,-0.2505140574986795
-0.010309278297374854,-0.3027169369364768
-0.0101010100499949,-0.299925426220153
0.0,-0.12368228167154356
0.0,-0.24078517635560964
0.0,-0.13425013334044542
0.0,-0.14185368344772836
-0.0101010100499949,-0.17796714632547364
-0.024875621766787953,-0.19012272014797515
-0.029702970149985297,-0.21867547243760202
-0.025380710531062382,-0.14214370130811907
-0.02999999985,-0.22473342521721362
-0.04390243881023201,-0.15921876264010895
-0.052631578695542684,-0.19885546689383998
-0.05314009636164205,-0.24819741789294894
-0.0547263678869335,-0.25476159399493303
-0.0536585363236169,-0.15740719929967528
-0.05314009636164205,-0.2677441594418233
-0.052631578695542684,-0.1962699172204463
-0.04035874421363792,-0.2855797138951829
-0.03448275845082385,-0.14687646824618236
-0.025906735617063546,-0.20832267177620867
-0.025906735617063546,-0.2870288713860985
-0.026178010334146542,-0.28539442019530187
-0.03664921446780516,-0.18758329916721833
-0.03703703684107388,-0.19145211440557533
-0.02645502631505277,-0.2890893218801041
-0.02645502631505277,-0.3172312556861015
-0.026178010334146542,-0.20088928265735093
-0.02645502631505277,-0.1288317068988033
-0.026178010334146542,-0.14224671619574394
-0.025906735617063546,-0.16712073584924272
-0.025906735617063546,-0.27586248233699473
-0.026178010334146542,-0.2640518973141206
-0.03061224474177426,-0.1473569957210069
-0.030303030149984696,-0.19908116082137778
-0.0547263678869335,-0.24300819301658586
-0.05314009636164205,-0.3485273298344197
-0.04999999975,-0.31156313009375214
-0.050505050249974495,-0.31958534457106774
-0.0510204079029571,-0.23955758012700984
-0.0510204079029571,-0.2459222955739404
-0.0537634405711643,-0.29866416040873656
-0.053191489078768674,-0.23743679764059097
-0.06382978689452241,-0.24146802043890875
-0.06382978689452241,-0.2172179690416166
-0.0537634405711643,-0.24508811136611133
-0.053191489078768674,-0.2879991917810405
-0.06382978689452241,-0.24033188604300215
-0.06315789440443213,-0.1699337834115339
-0.06806282686878101,-0.28172253509846507
-0.06315789440443213,-0.33689731540366846
-0.06249999967447917,-0.34953454610755796
-0.0569948183575398,-0.23728695379106193
-0.06341463383700179,-0.26291129865895213
-0.07547169775720898,-0.23955904725084126
-0.0761904758276644,-0.3188452122360604
-0.06280193206375878,-0.16529817779569567
-0.0653266328375546,-0.24965070828321492
-0.06341463383700179,-0.18981200553523203
-0.06341463383700179,-0.3112548993265752
-0.05418719185129462,-0.15972751786564138
-0.05418719185129462,-0.27548967662103435
-0.052631578695542684,-0.299993462194378
-0.05314009636164205,-0.2187028256463135
-0.05641025612097304,-0.25081593739886787
-0.051546391486874274,-0.25037289575524785
-0.035175879220221716,-0.32667245393993666
-0.03553299474348734,-0.20820156254851302
-0.035175879220221716,-0.14148193390114447
-0.035175879220221716,-0.14893611328090448
-0.03553299474348734,-0.27129243635470845
-0.0510204079029571,-0.3321026376959006
-0.05527638163177698,-0.3068512367853289
-0.05418719185129462,-0.3146575106895075
-0.05418719185129462,-0.31331057667429996
-0.06220095664018681,-0.30058539744957913
-0.07042253488064537,-0.3324180436278284
-0.0790697670740941,-0.24520875801135403
-0.07079645986373248,-0.3096954927856962
-0.08571428536443149,-0.2817102463535062
-0.07874015717031434,-0.18316424438532802
-0.07692307661164746,-0.2962280951013163
-0.06072874469340589,-0.3183433708239089
-0.04186046492157924,-0.29004811032659705
-0.0256410255095332,-0.27043428192309066
-0.0256410255095332,-0.14528647656590407
-0.0101010100499949,-0.20864214581932927
-0.025125628014444082,-0.23805316807985316
-0.024875621766787953,-0.2988796860538545
-0.03553299474348734,-0.314377604077003
-0.025380710531062382,-0.23717237378024464
-0.025380710531062382,-0.24089597673566066
-0.010309278297374854,-0.16836964378708572
-0.010309278297374854,-0.2584171811154237
-0.00999999995,-0.30578163984187157
-0.0256410255095332,-0.2998086745767622
-0.025380710531062382,-0.30330208679466036
-0.024875621766787953,-0.16428847367337387
-0.029702970149985297,-0.19982187393149414
-0.04390243881023201,-0.30852697148570807
-0.04186046492157924,-0.3163027983831592
-0.043478260659525314,-0.21352176799755201
-0.04433497515105923,-0.17452612170986942
-0.0510204079029571,-0.1769630097241665
-0.030303030149984696,-0.14133575770951173
-0.04347826063327032,-0.1574442753127863
-0.04347826063327032,-0.22053726212444524
-0.0537634405711643,-0.15484299291612616
-0.04347826063327032,-0.18251884876536267
-0.04347826063327032,-0.22716177307861474
-0.04347826063327032,-0.21955223503732726
-0.043010752456931436,-0.17963099678596245
-0.053191489078768674,-0.2944559028805412
-0.053191489078768674,-0.19813623045014103
-0.05263157867036011,-0.2383254136882619
